,designation,d/au,d_error/au,t/yr,z,ra/deg,dec/deg,RUWE
1038,Gaia DR3 6048226895317133824,1870249.4759879445,0.0037076671440457202,0.0,504427556.0149587,250.27751769999998,-22.78496755,0.9575514
1135,Gaia DR3 6051420564277175296,1871464.1385359026,0.0032776046891902057,0.0,570985312.7523695,249.4691811,-21.60804427,0.9512414
1379,Gaia DR3 6244355133777559168,1874230.689871115,2366.662086241457,-10000.0,791.9299932030507,244.69581040000003,-21.07572646,0.98140955
1217,Gaia DR3 6044622829339871616,1875745.6294832136,0.12316100841915374,0.0,15230028.184727835,249.0772669,-27.38087022,2.283363
1291,Gaia DR3 6049462329773420288,1875860.6559131613,0.11932086060615126,0.0,15721145.878296293,243.2721963,-25.80119761,1.0703197
1111,Gaia DR3 6048003621438172672,1875908.9874280614,921.9458458847172,-10000.0,2034.7279569635705,250.508185,-23.33262203,1.279368
1127,Gaia DR3 6244338331867678592,1877134.9691314092,104.42714988683534,-10000.0,17975.545355452155,244.401696,-21.30612201,1.1251926
992,Gaia DR3 6046557866726171136,1878609.2922236973,0.08468289553193861,0.0,22184046.49986454,250.4658981,-25.387437300000002,2.3020793999999998
1164,Gaia DR3 6049559361674596736,1879078.2095271302,2172.8251121074745,-10000.0,864.8087685734486,243.0240565,-25.156201100000004,1.0180185
1177,Gaia DR3 6048000808233947904,1879094.7810832718,2007.1635227081665,-10000.0,936.1941664563045,250.5432625,-23.38969802,1.3312075
1252,Gaia DR3 6039316040769480960,1885141.0995964666,1538.6994910784495,-10000.0,1225.1522214225222,244.4081545,-27.55039673,0.90883124
1021,Gaia DR3 6049956461468946432,1887459.7485547804,123.89282842981227,-1398.6830178807913,15234.616664063518,242.9543376,-24.12992281,4.286161
1338,Gaia DR3 6048203530694871168,1888006.4941963146,886.3114398745873,-10000.0,2130.1840518536765,250.4399781,-23.09099714,3.3334568
1373,Gaia DR3 6242570072351780992,1888034.0093694127,338.6003029986261,-10000.0,5575.996219285939,243.11651569999998,-23.0960708,1.0489215
1173,Gaia DR3 6051690425661705088,1891865.345843359,3163.945453631729,-10000.0,597.9449941754795,248.9868921,-21.09338202,0.7810242
1270,Gaia DR3 6044494774902381824,1896847.0634949794,0.10171259398841785,0.0,18649087.483807325,248.644692,-27.70945874,1.2290363000000002
1172,Gaia DR3 6242661061238878592,1899010.5253112079,213.71479829685475,-10000.0,8885.723124673092,243.36106940000002,-22.50979827,1.0515026
1280,Gaia DR3 6242662774928466688,1899029.6542691088,219.28298172561608,-10000.0,8660.17800070469,243.25884100000002,-22.50319376,1.0703541
1303,Gaia DR3 6242770836302870784,1899262.4200451782,72.40093054063762,-10000.0,26232.56919300435,243.5853929,-22.13614223,1.0864753999999999
1302,Gaia DR3 6046505781667680128,1899643.2972790475,0.006610756956664819,0.0,287356396.51127535,250.35444930000003,-25.82845935,0.9776027
1327,Gaia DR3 6046166818546327424,1901037.7893458707,222.45018181279286,-10000.0,8545.903509063997,250.102798,-26.60659484,0.9933639999999999
1236,Gaia DR3 6052717193426203904,1905135.4101818737,179.88728978374107,-10000.0,10590.717178919149,247.433088,-20.45154248,1.0096353999999998
1268,Gaia DR3 6049858914168299776,1905343.2891462992,3940.3313813383506,-10000.0,483.548997470142,242.90968360000002,-24.30628059,0.9841593000000001
1292,Gaia DR3 6045046317416891776,1906200.2735070155,0.005920239969033603,0.0,321980237.8750833,245.5681483,-28.00318137,1.0024889000000001
1289,Gaia DR3 6051635037762344320,1906391.9427071253,2592.902290111737,-10000.0,735.2347791805809,249.34644669999997,-21.29503044,1.0537486
1088,Gaia DR3 6042612788947439744,1908144.767350402,0.00749987475379111,0.0,254423551.05808324,243.6839704,-26.65039085,0.9982431999999999
1367,Gaia DR3 6045033977975163264,1908916.3907268615,0.14924839450316635,0.0,12790197.154759767,245.73961659999998,-28.06157629,1.0057309
1223,Gaia DR3 6044324247508760960,1912765.983159948,0.09009610897879504,0.0,21230284.024919827,247.1948713,-28.19401407,3.4815339999999995
1058,Gaia DR3 6048228368485804928,1913482.3460506445,0.022115360356735683,0.0,86522774.90327461,250.34004869999998,-22.70919196,0.9533189000000001
1386,Gaia DR3 6044488620206378752,1920001.932976495,0.07852793039639025,0.0,24449924.03702458,248.37428619999997,-27.89537839,2.7858481
1235,Gaia DR3 6039318136713476480,1921077.4496768173,0.2007874756259217,0.0,9567715.534488278,244.48673990000003,-27.47965529,1.1142968999999998
1372,Gaia DR3 6049986045203889664,1921689.207399373,91.69581120529364,-10000.0,20957.219115461983,242.90668849999997,-23.77087551,1.0972911
1158,Gaia DR3 6046182284735430272,1924671.6395929542,0.09135258427526764,0.0,21068606.376733128,250.0801707,-26.45334654,1.8255879000000002
1120,Gaia DR3 6044647572653916800,1925908.6143714485,0.19515703752598917,0.0,9868507.120144075,249.6459219,-27.01030743,1.2253857
1122,Gaia DR3 6046317662106352640,1929814.775875342,0.006665317966080715,0.0,289530789.9332064,250.39560350000002,-25.88831748,1.1617358999999998
1089,Gaia DR3 6046317662094457728,1930094.5502712443,0.007266729663607125,0.0,265607039.15235046,250.39660849999999,-25.88743528,1.1251273000000002
1171,Gaia DR3 6242634221985051136,1935322.9776227006,0.18301431920875372,0.0,10574707.957223779,243.2101404,-22.67965173,1.3803862
1199,Gaia DR3 6044653997925136768,1936109.91298871,0.25599851745622326,0.0,7562973.146201099,249.7290316,-26.95056871,0.91437775
1114,Gaia DR3 6046221042521380736,1937613.0790206266,0.08112739727620777,0.0,23883584.88099643,250.31129669999996,-26.10469968,1.9038192999999999
1238,Gaia DR3 6044292877075882624,1938409.6957512363,0.11084228247736772,0.0,17487998.73502271,247.7407182,-28.15151122,3.7756068999999997
1047,Gaia DR3 6046568209012165504,1939800.2456254612,0.34022360153692666,0.0,5701545.209863761,250.64999269999996,-25.16948595,1.6595631000000002
1078,Gaia DR3 6047840313898030080,1947945.6274606471,4161.187900540169,-10000.0,468.12248666006695,250.7285403,-23.72306372,0.9877582
1197,Gaia DR3 6046216507024125056,1948529.5215930527,0.16268974461667718,0.0,11976965.88794885,250.31334680000003,-26.14937594,2.7755362999999997
1365,Gaia DR3 6242793689828840704,1949697.1657268864,0.005615209352506981,0.0,347217181.64549273,243.7125713,-21.81613016,1.0383126
1109,Gaia DR3 6042684119762061952,1952347.3903162112,0.2074630744485985,0.0,9410577.740184454,243.33399419999998,-26.27943912,1.04011
1060,Gaia DR3 6049795245575761280,1952480.630567432,70.91974517269718,-10000.0,27530.846674828463,242.82262799999998,-24.68909969,1.0988102
1234,Gaia DR3 6044491373288085120,1953503.1784427997,97.8407867668944,-10000.0,19966.14339474824,248.6013801,-27.86586176,0.9487288
1342,Gaia DR3 6051406579862761728,1959001.6866118633,2441.828205852793,-10000.0,802.2684322821533,249.89179080000002,-21.73370163,1.0651635
1274,Gaia DR3 6044483676706702848,1960943.1363673464,0.012623938332777498,0.0,155335291.14886788,248.37273330000002,-27.98701354,2.6543224
1361,Gaia DR3 6049532737170518016,1963601.301313695,113.8217043329351,-10000.0,17251.554198925427,242.9312583,-25.45219325,1.0560263
1244,Gaia DR3 6049549813964498560,1964647.6146533978,290.5174305162188,-10000.0,6762.580858444282,242.758873,-25.3537322,1.0461943999999999
1192,Gaia DR3 6044641284830208512,1968013.2475980967,0.003974991173380215,0.0,495098771.73502153,249.5885518,-27.190821500000002,0.9663783000000001
1175,Gaia DR3 6044641284830208000,1968754.336705595,0.004029113999035319,0.0,488632075.731034,249.59016839999998,-27.19135321,0.9738678
1190,Gaia DR3 6047996788151254784,1969332.8615574255,2987.5643688752043,-10000.0,659.1767133368459,250.72410699999998,-23.33585385,1.0739833
1103,Gaia DR3 6049537169580902272,1969857.3578655866,214.61395059817602,-10000.0,9178.608158394007,242.9275182,-25.43099435,1.1087902
1154,Gaia DR3 6049856058015342848,1971356.6343773075,920.1525761574333,-10000.0,2142.423643054626,242.7649759,-24.44537473,1.0415926
1269,Gaia DR3 6042323514307672192,1981590.1912913776,0.244937184584427,0.0,8090197.471051385,244.2238059,-27.43136642,1.1982722
1136,Gaia DR3 6046516776779540608,1982496.1387707577,0.34842930940865574,0.0,5689808.765328593,250.62628930000002,-25.584284399999998,1.0244559000000002
1310,Gaia DR3 6242626387962771456,1983283.8572627746,64.94855472431298,-10000.0,30536.22772179021,243.03832740000001,-22.797461,1.1295488999999999
1091,Gaia DR3 6049795344355008896,1983503.9108004724,367.5633513759086,-10000.0,5396.359303438646,242.771169,-24.70519576,0.95191324
1226,Gaia DR3 6242687277719794176,1984948.8671866301,91.13485074116949,-10000.0,21780.349131465075,243.32737930000002,-22.21372764,2.9326653
1415,Gaia DR3 6044479102558827136,1986630.6545883385,0.007983678334088327,0.0,248836510.1216463,248.665619,-27.90553351,1.1025251
1160,Gaia DR3 6047997647138016896,1987644.8968621695,2637.6361909313687,-10000.0,753.5705279204246,250.7185307,-23.27047805,1.1262324
1288,Gaia DR3 6244526382715347584,1998007.1306063328,2487.9305635273477,-10000.0,803.0799411755248,244.11381659999998,-21.18158307,1.1059536
1352,Gaia DR3 6042370449713302912,1998115.9615576053,1068.1977856138624,-10000.0,1870.5486834625349,243.8126184,-27.12995098,5.8487883
1322,Gaia DR3 6046202350815763840,2001746.6301797093,3074.8424393660844,-10000.0,651.007871021968,250.358388,-26.31368872,1.3315815
1279,Gaia DR3 6049979104536677632,2001901.5808055731,77.94918619180079,-10000.0,25682.135742632632,242.73407360000002,-23.82481988,1.5090948
1239,Gaia DR3 6243009606423713280,2004333.5349007342,3164.301056125497,-10000.0,633.4206193878797,243.6596051,-21.66644102,1.212432
1153,Gaia DR3 6242145626506129664,2005211.0140868863,95.71877642188683,-10000.0,20948.982937775825,242.758771,-23.59748562,1.1669052
1166,Gaia DR3 6046946479664888064,2007034.4611508688,0.347096736237622,0.0,5782348.986931573,250.8241673,-24.98903609,1.0926781
1184,Gaia DR3 6242623299886328320,2009046.4320655686,170.00564718615666,-10000.0,11817.527625218574,242.9387111,-22.90928776,1.0079709000000001
1181,Gaia DR3 6046165036133603456,2009168.3589697343,0.08490227902122309,0.0,23664480.88475341,250.166057,-26.6345615,1.31134
1424,Gaia DR3 6052777842659798400,2010727.6040000317,297.75733038445264,-10000.0,6752.9071455734065,247.28432650000002,-20.17810798,0.979184
1194,Gaia DR3 6047933046535998464,2014222.980949808,1211.8175328919679,-10000.0,1662.1503867359654,250.8709674,-23.65877469,1.5160753999999999
1337,Gaia DR3 6042386667508543488,2017801.1628154921,0.004241238711936793,0.0,475757508.56382436,243.7031256,-27.02820507,1.069611
1204,Gaia DR3 6047991359316108672,2018300.8415297992,1855.3178277987747,-10000.0,1087.8464116977705,250.84535519999997,-23.44918633,1.5944664
1376,Gaia DR3 6049743018766918016,2018880.195256705,235.35665104045256,-10000.0,8577.961091525323,242.5601246,-25.18760368,0.98485476
1295,Gaia DR3 6048314340854256640,2019445.1033687703,0.003633443928902096,0.0,555793661.023683,250.37518280000003,-22.30217764,1.1077232
1256,Gaia DR3 6048314340854256512,2021140.8327134785,0.006241314214669902,0.0,323832571.66621834,250.37854280000002,-22.30110775,1.0010632
1215,Gaia DR3 6047064986414493696,2026033.7993222869,0.13905840602187075,0.0,14569660.743872164,250.9126764,-24.11196718,1.4492778
1162,Gaia DR3 6046543779237409664,2026097.4873545906,0.1366461360114426,0.0,14827330.991524907,250.76608599999997,-25.42974031,1.0295296999999999
1293,Gaia DR3 6243020047485266304,2029112.5357608192,0.004331860327677293,0.0,468415965.0292354,243.8412026,-21.42951124,1.1171956
1340,Gaia DR3 6046106658948716288,2029484.9441017092,0.11520598681530016,0.0,17616141.315254804,250.04606600000002,-26.86806029,1.3696972
1229,Gaia DR3 6049755353918831616,2032254.2948098113,65.43612421906366,-10000.0,31057.070067388708,242.6635941,-24.97403738,0.9452475
1255,Gaia DR3 6048328149166804480,2034564.0539288723,209.07681126181305,-10000.0,9731.179855144828,250.42019150000002,-22.20521232,0.9699540000000001
1413,Gaia DR3 6044604279390567808,2038380.0891539382,0.07281198718811638,0.0,27995116.846455492,249.95673670000002,-27.00625094,1.2402753999999998
1331,Gaia DR3 6242688579091617024,2038720.0147211973,80.29842833975314,-10000.0,25389.289141440062,243.19501269999998,-22.22559016,2.1164334
1315,Gaia DR3 6243020120504335744,2038797.690420362,1368.2895020414755,-10000.0,1490.0338615318574,243.8335119,-21.40551968,0.97093296
1354,Gaia DR3 6043458313388543104,2040727.3673859152,129.40482861218337,-10000.0,15770.102161348424,242.9361805,-25.94653376,1.0366652
1407,Gaia DR3 6044602179143901568,2042040.9177851097,0.10008721305983977,0.0,20402615.43264495,249.91197599999998,-27.06938985,2.4618754000000003
1339,Gaia DR3 6042581590298017280,2043270.753961014,0.06352216259907953,0.0,32166265.60492168,243.4517942,-26.79927401,3.4983392
1297,Gaia DR3 6049536138788757504,2048138.1384676958,0.004620280346550691,0.0,443293043.8943495,242.7841845,-25.46973092,1.0484931
1417,Gaia DR3 6047037842221132544,2055662.2232105192,0.1455702870708005,0.0,14121441.020520309,250.9763329,-24.44749779,3.3841386
1242,Gaia DR3 6042687414001054336,2055720.2181534418,894.5645478580742,-10000.0,2298.01217036335,243.11425840000004,-26.39617445,1.0634043
1402,Gaia DR3 6042597735081742464,2057099.753266674,0.012490142472305366,0.0,164697861.35970193,243.34427319999998,-26.69734989,1.0003506
1416,Gaia DR3 6044099019430459648,2059810.0961283688,0.12450040062875734,0.0,16544606.167737825,247.9481024,-28.35195059,0.9415493
1203,Gaia DR3 6046323537624951040,2059840.3905236688,0.1522218714552518,0.0,13531829.367432222,250.73186189999998,-25.7601641,1.3457979
1273,Gaia DR3 6042692671041032320,2060886.3186772773,0.11998489127652782,0.0,17176215.244697567,243.065601,-26.24782008,2.1301362999999998
1388,Gaia DR3 6242650611580734976,2063000.260574957,72.65154254371267,-10000.0,28395.82186893967,242.9693625,-22.54514231,0.9538616
1371,Gaia DR3 6044589161094364288,2066522.6741792771,0.10854272168883686,0.0,19038795.43488368,249.7504785,-27.31293698,1.5434309
1224,Gaia DR3 6049552730244409984,2068970.0977491888,0.12625466786952477,0.0,16387276.071941532,242.70063,-25.32024499,2.4219105
1421,Gaia DR3 6242642330885466752,2069784.7993376006,344.8422060830899,-10000.0,6002.121442289129,242.8650045,-22.72608585,1.2177528999999998
1405,Gaia DR3 6046113664032499200,2069894.019744357,0.11310791044457341,0.0,18300170.267566502,250.1948397,-26.80780281,1.1290311000000002
1409,Gaia DR3 6244562765380662528,2074836.4388222338,240.7581300341434,-10000.0,8617.928867149734,244.2608492,-20.91376382,0.9958940999999999
1411,Gaia DR3 6244530059206332160,2076212.800823188,81.028762199517,-10000.0,25623.15830162791,243.93882630000002,-21.17498249,1.1501086999999999
1211,Gaia DR3 6046323090936639872,2077582.0656519728,0.23618112033512875,0.0,8796562.835776169,250.76480209999997,-25.77526448,1.2358292
1208,Gaia DR3 6047913843735152000,2084081.4357092788,0.046628907295586754,0.0,44695051.98777259,251.0113738,-23.86261062,0.97868186
1353,Gaia DR3 6046197677899168768,2087252.523162345,0.004761879063168345,0.0,438325395.3899407,250.51173880000002,-26.37704187,1.0324659
1247,Gaia DR3 6047059935523845376,2097148.8458844791,3668.943757073327,-10000.0,571.5947108323486,251.0667046,-24.18714073,1.0607245
1400,Gaia DR3 6046985615408366336,2097397.1660874817,2311.6867024345365,-10000.0,907.3016528920734,251.0628897,-24.60911021,1.274981
1403,Gaia DR3 6046116485834062976,2103861.637708438,0.15956969420606112,0.0,13184594.030691102,250.3694985,-26.677522800000002,1.3231479
1380,Gaia DR3 4129808799698254208,2109726.8125883243,2890.1896119545117,-10000.0,729.961385184554,250.290187,-21.77909203,1.17001
1414,Gaia DR3 6242134670047297408,2112585.833653774,82.06516822394687,-10000.0,25742.783197479817,242.5076321,-23.82883312,1.268191
1345,Gaia DR3 6049742155478773248,2121004.5365643688,0.1944422295495535,0.0,10908147.584390003,242.5690727,-25.22013591,2.3772695
1404,Gaia DR3 6242870518204685568,2126992.837798304,2876.5800504060003,-10000.0,739.4172248041908,242.9579012,-22.22509932,1.1497712
1298,Gaia DR3 6046307594695680256,2129363.1916797054,0.2581710619632373,0.0,8247877.107090025,250.81750930000004,-25.93228989,0.9798020000000001
1319,Gaia DR3 6048022832837866368,2132001.638751502,1864.7239010341764,-10000.0,1143.3336793554763,250.99125980000002,-23.14473186,1.7155452000000002
1410,Gaia DR3 6042357083773590656,2135060.1605040906,101.05643317998825,-10000.0,21127.40469180627,243.69227290000003,-27.41729695,0.9800993
1387,Gaia DR3 6046348620221041536,2144803.358170328,0.11997060298844038,0.0,17877740.919389963,250.9421833,-25.68154771,1.4140494
1347,Gaia DR3 6242160646006287360,2145033.4707320663,0.28157794637259453,0.0,7617902.958542347,242.49527,-23.54199148,1.0685308
1412,Gaia DR3 6242980709884382080,2154152.518841736,0.004316000389388403,0.0,499108508.91906184,243.1911122,-21.817324300000003,0.9813860000000001
1389,Gaia DR3 6047971018349834240,2167674.3040769054,3332.868776352207,-10000.0,650.3929345965443,251.1015259,-23.28413734,0.9430871
1356,Gaia DR3 6047922635534450432,2173813.800191313,2206.5673052466477,-10000.0,985.1563535009989,251.188348,-23.68915288,1.7333952000000001
1332,Gaia DR3 6047143532769979776,2181911.1537638926,0.012666542706978067,0.0,172257829.48348376,251.232445,-24.16056737,1.004721
1393,Gaia DR3 6046329241330601472,2215344.6026245584,0.3706334806525918,0.0,5977184.248772931,251.0244901,-25.88178395,0.9583733
1427,Gaia DR3 6046147100361939456,2218849.2276832955,0.005078735695497413,0.0,436890076.7272514,250.77237459999998,-26.45872141,0.85668594
1425,Gaia DR3 6046963281584426112,2231402.939368606,1967.0653759106924,-10000.0,1134.3816869002299,251.3130168,-24.89557751,7.321833
0,Gaia DR3 6049152267490979072,,,,nan,246.7927961,-24.32030164,1.1408053999999999
